serial_number,item_name,room,building,department,entry_date,status,disposal_date,price,is_ewaste,item_age_years,item_category,default_life_years,warranty_years,out_of_warranty,exceeded_life,current_value,estimated_repair_cost,repair_cost_ratio,itad_decision
788200001.0,"Zebra Barcode Label Printer , Model # ZT-230",,Unknown,Unknown,2014-11-20,In,,724.75872,0,11.471594798083505,printer,6,2,1,1,0.0,181.18968,181.18968,Review for E-Waste
790000001.0,UPS 650 VA,,Unknown,Unknown,2014-11-20,Damage,4/11/2018,57.5708,1,11.471594798083505,network,6,3,1,1,0.0,14.3927,14.3927,Recycle / Dispose
790000002.0,UPS 650 VA,,Unknown,Unknown,2014-11-20,Damage,11/5/2015,57.5708,1,11.471594798083505,network,6,3,1,1,0.0,14.3927,14.3927,Recycle / Dispose
795400001.0,Oce Color Plotter CS 2436,Aggad127,عقاد,دائرة الهندسة المعمارية والتخطيط,2015-01-27,Out,,3275.425,0,11.285420944558522,other,6,2,1,1,0.0,818.85625,818.85625,Review for E-Waste
810600001.0,LaserJet Pro 400 M401dne –CF399A,Baramki317,برامكي,دائرة الموارد البشرية,2015-03-24,Out,,191.43,0,11.132101300479125,other,6,2,1,1,0.0,47.8575,47.8575,Review for E-Waste
810500001.0,LaserJet Pro 400 M401dne –CF399A,O.Abdulhadi354/1,الجريسي,برنامج ماجستير إدارة الأعمال,2015-03-24,Out,,191.43,0,11.132101300479125,other,6,2,1,1,0.0,47.8575,47.8575,Review for E-Waste
810700001.0,LaserJet Pro 400 M401dne –CF399A,Al-Juraysi111,الجريسي,دائرة العلوم المالية والمصرفية,2015-03-24,Out,,191.43,0,11.132101300479125,other,6,2,1,1,0.0,47.8575,47.8575,Review for E-Waste
802300001.0,"HP EliteDesk 800 G1 ,i7-4770 ,8GB DDR3 ,500GB SATA 7200RPM, USB Keyboard and mouse free Doss",Al-Alami217,زهير العلمي,المكتب الهندسي,2015-03-24,Out,,658.6741,0,11.132101300479125,other,6,2,1,1,0.0,164.668525,164.668525,Review for E-Waste
802300002.0,"HP EliteDesk 800 G1 ,i7-4770 ,8GB DDR3 ,500GB SATA 7200RPM, USB Keyboard and mouse free Doss",Masri417,المصري,دائرة علم الحاسوب,2015-03-24,Out,,658.6741,0,11.132101300479125,other,6,2,1,1,0.0,164.668525,164.668525,Review for E-Waste
802300003.0,"HP EliteDesk 800 G1 ,i7-4770 ,8GB DDR3 ,500GB SATA 7200RPM, USB Keyboard and mouse free Doss",SCI256,كلية العلوم,دائرة الفيزياء,2015-03-24,Out,,658.6741,0,11.132101300479125,other,6,2,1,1,0.0,164.668525,164.668525,Review for E-Waste
843800001.0,"HP Printer, Model # 277dw",Kattan207,قطان,مكتب الرئيس,2015-11-12,Out,,279.6296,0,10.494182067077343,printer,6,2,1,1,0.0,69.9074,69.9074,Review for E-Waste
844000001.0,UPS 1KVA,Aggad321,عقاد,كلية الهندسة والتكنولوجيا,2015-11-12,Out,,65.2806,0,10.494182067077343,network,6,3,1,1,0.0,16.32015,16.32015,Review for E-Waste
849700001.0,"HP ProDesk 400 G2 Microtower Business PC, i7-4790, 8 GB DDR3, 500 GB SATA 7200 RPM,Deedicated AMD Radeon, HD 8490 1GB, DDR3, HP USB Keyboard & optical Mouse",,Unknown,Unknown,2016-01-09,In,,511.20069,0,10.335386721423683,computer,5,3,1,1,0.0,127.8001725,127.8001725,Review for E-Waste
849700002.0,"HP ProDesk 400 G2 Microtower Business PC, i7-4790, 8 GB DDR3, 500 GB SATA 7200 RPM,Deedicated AMD Radeon, HD 8490 1GB, DDR3, HP USB Keyboard & optical Mouse",,Unknown,Unknown,2016-01-09,In,,511.20069,0,10.335386721423683,computer,5,3,1,1,0.0,127.8001725,127.8001725,Review for E-Waste
849700003.0,"HP ProDesk 400 G2 Microtower Business PC, i7-4790, 8 GB DDR3, 500 GB SATA 7200 RPM,Deedicated AMD Radeon, HD 8490 1GB, DDR3, HP USB Keyboard & optical Mouse",,Unknown,Unknown,2016-01-09,In,,511.20069,0,10.335386721423683,computer,5,3,1,1,0.0,127.8001725,127.8001725,Review for E-Waste
849700004.0,"HP ProDesk 400 G2 Microtower Business PC, i7-4790, 8 GB DDR3, 500 GB SATA 7200 RPM,Deedicated AMD Radeon, HD 8490 1GB, DDR3, HP USB Keyboard & optical Mouse",,Unknown,Unknown,2016-01-09,In,,511.20069,0,10.335386721423683,computer,5,3,1,1,0.0,127.8001725,127.8001725,Review for E-Waste
849700005.0,"HP ProDesk 400 G2 Microtower Business PC, i7-4790, 8 GB DDR3, 500 GB SATA 7200 RPM,Deedicated AMD Radeon, HD 8490 1GB, DDR3, HP USB Keyboard & optical Mouse",,Unknown,Unknown,2016-01-09,In,,511.20069,0,10.335386721423683,computer,5,3,1,1,0.0,127.8001725,127.8001725,Review for E-Waste
849700006.0,"HP ProDesk 400 G2 Microtower Business PC, i7-4790, 8 GB DDR3, 500 GB SATA 7200 RPM,Deedicated AMD Radeon, HD 8490 1GB, DDR3, HP USB Keyboard & optical Mouse",,Unknown,Unknown,2016-01-09,In,,511.20069,0,10.335386721423683,computer,5,3,1,1,0.0,127.8001725,127.8001725,Review for E-Waste
849700007.0,"HP ProDesk 400 G2 Microtower Business PC, i7-4790, 8 GB DDR3, 500 GB SATA 7200 RPM,Deedicated AMD Radeon, HD 8490 1GB, DDR3, HP USB Keyboard & optical Mouse",,Unknown,Unknown,2016-01-09,In,,511.20069,0,10.335386721423683,computer,5,3,1,1,0.0,127.8001725,127.8001725,Review for E-Waste
849700008.0,"HP ProDesk 400 G2 Microtower Business PC, i7-4790, 8 GB DDR3, 500 GB SATA 7200 RPM,Deedicated AMD Radeon, HD 8490 1GB, DDR3, HP USB Keyboard & optical Mouse",,Unknown,Unknown,2016-01-09,In,,511.20069,0,10.335386721423683,computer,5,3,1,1,0.0,127.8001725,127.8001725,Review for E-Waste
849700009.0,"HP ProDesk 400 G2 Microtower Business PC, i7-4790, 8 GB DDR3, 500 GB SATA 7200 RPM,Deedicated AMD Radeon, HD 8490 1GB, DDR3, HP USB Keyboard & optical Mouse",,Unknown,Unknown,2016-01-09,In,,511.20069,0,10.335386721423683,computer,5,3,1,1,0.0,127.8001725,127.8001725,Review for E-Waste
849700010.0,"HP ProDesk 400 G2 Microtower Business PC, i7-4790, 8 GB DDR3, 500 GB SATA 7200 RPM,Deedicated AMD Radeon, HD 8490 1GB, DDR3, HP USB Keyboard & optical Mouse",,Unknown,Unknown,2016-01-09,In,,511.20069,0,10.335386721423683,computer,5,3,1,1,0.0,127.8001725,127.8001725,Review for E-Waste
849700011.0,"HP ProDesk 400 G2 Microtower Business PC, i7-4790, 8 GB DDR3, 500 GB SATA 7200 RPM,Deedicated AMD Radeon, HD 8490 1GB, DDR3, HP USB Keyboard & optical Mouse",,Unknown,Unknown,2016-01-09,In,,511.20069,0,10.335386721423683,computer,5,3,1,1,0.0,127.8001725,127.8001725,Review for E-Waste
849700012.0,"HP ProDesk 400 G2 Microtower Business PC, i7-4790, 8 GB DDR3, 500 GB SATA 7200 RPM,Deedicated AMD Radeon, HD 8490 1GB, DDR3, HP USB Keyboard & optical Mouse",,Unknown,Unknown,2016-01-09,In,,511.20069,0,10.335386721423683,computer,5,3,1,1,0.0,127.8001725,127.8001725,Review for E-Waste
849700013.0,"HP ProDesk 400 G2 Microtower Business PC, i7-4790, 8 GB DDR3, 500 GB SATA 7200 RPM,Deedicated AMD Radeon, HD 8490 1GB, DDR3, HP USB Keyboard & optical Mouse",,Unknown,Unknown,2016-01-09,In,,511.20069,0,10.335386721423683,computer,5,3,1,1,0.0,127.8001725,127.8001725,Review for E-Waste
849700014.0,"HP ProDesk 400 G2 Microtower Business PC, i7-4790, 8 GB DDR3, 500 GB SATA 7200 RPM,Deedicated AMD Radeon, HD 8490 1GB, DDR3, HP USB Keyboard & optical Mouse",,Unknown,Unknown,2016-01-09,In,,511.20069,0,10.335386721423683,computer,5,3,1,1,0.0,127.8001725,127.8001725,Review for E-Waste
849700015.0,"HP ProDesk 400 G2 Microtower Business PC, i7-4790, 8 GB DDR3, 500 GB SATA 7200 RPM,Deedicated AMD Radeon, HD 8490 1GB, DDR3, HP USB Keyboard & optical Mouse",,Unknown,Unknown,2016-01-09,In,,511.20069,0,10.335386721423683,computer,5,3,1,1,0.0,127.8001725,127.8001725,Review for E-Waste
849700016.0,"HP ProDesk 400 G2 Microtower Business PC, i7-4790, 8 GB DDR3, 500 GB SATA 7200 RPM,Deedicated AMD Radeon, HD 8490 1GB, DDR3, HP USB Keyboard & optical Mouse",,Unknown,Unknown,2016-01-09,In,,511.20069,0,10.335386721423683,computer,5,3,1,1,0.0,127.8001725,127.8001725,Review for E-Waste
849700017.0,"HP ProDesk 400 G2 Microtower Business PC, i7-4790, 8 GB DDR3, 500 GB SATA 7200 RPM,Deedicated AMD Radeon, HD 8490 1GB, DDR3, HP USB Keyboard & optical Mouse",,Unknown,Unknown,2016-01-09,In,,511.20069,0,10.335386721423683,computer,5,3,1,1,0.0,127.8001725,127.8001725,Review for E-Waste
849700018.0,"HP ProDesk 400 G2 Microtower Business PC, i7-4790, 8 GB DDR3, 500 GB SATA 7200 RPM,Deedicated AMD Radeon, HD 8490 1GB, DDR3, HP USB Keyboard & optical Mouse",,Unknown,Unknown,2016-01-09,In,,511.20069,0,10.335386721423683,computer,5,3,1,1,0.0,127.8001725,127.8001725,Review for E-Waste
849700019.0,"HP ProDesk 400 G2 Microtower Business PC, i7-4790, 8 GB DDR3, 500 GB SATA 7200 RPM,Deedicated AMD Radeon, HD 8490 1GB, DDR3, HP USB Keyboard & optical Mouse",,Unknown,Unknown,2016-01-09,In,,511.20069,0,10.335386721423683,computer,5,3,1,1,0.0,127.8001725,127.8001725,Review for E-Waste
849700020.0,"HP ProDesk 400 G2 Microtower Business PC, i7-4790, 8 GB DDR3, 500 GB SATA 7200 RPM,Deedicated AMD Radeon, HD 8490 1GB, DDR3, HP USB Keyboard & optical Mouse",,Unknown,Unknown,2016-01-09,In,,511.20069,0,10.335386721423683,computer,5,3,1,1,0.0,127.8001725,127.8001725,Review for E-Waste
849700021.0,"HP ProDesk 400 G2 Microtower Business PC, i7-4790, 8 GB DDR3, 500 GB SATA 7200 RPM,Deedicated AMD Radeon, HD 8490 1GB, DDR3, HP USB Keyboard & optical Mouse",,Unknown,Unknown,2016-01-09,In,,511.20069,0,10.335386721423683,computer,5,3,1,1,0.0,127.8001725,127.8001725,Review for E-Waste
849700022.0,"HP ProDesk 400 G2 Microtower Business PC, i7-4790, 8 GB DDR3, 500 GB SATA 7200 RPM,Deedicated AMD Radeon, HD 8490 1GB, DDR3, HP USB Keyboard & optical Mouse",,Unknown,Unknown,2016-01-09,In,,511.20069,0,10.335386721423683,computer,5,3,1,1,0.0,127.8001725,127.8001725,Review for E-Waste
849700023.0,"HP ProDesk 400 G2 Microtower Business PC, i7-4790, 8 GB DDR3, 500 GB SATA 7200 RPM,Deedicated AMD Radeon, HD 8490 1GB, DDR3, HP USB Keyboard & optical Mouse",,Unknown,Unknown,2016-01-09,In,,511.20069,0,10.335386721423683,computer,5,3,1,1,0.0,127.8001725,127.8001725,Review for E-Waste
849700024.0,"HP ProDesk 400 G2 Microtower Business PC, i7-4790, 8 GB DDR3, 500 GB SATA 7200 RPM,Deedicated AMD Radeon, HD 8490 1GB, DDR3, HP USB Keyboard & optical Mouse",,Unknown,Unknown,2016-01-09,In,,511.20069,0,10.335386721423683,computer,5,3,1,1,0.0,127.8001725,127.8001725,Review for E-Waste
849700025.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),,Unknown,Unknown,2016-01-09,In,,114.95484,0,10.335386721423683,computer,5,3,1,1,0.0,28.73871,28.73871,Review for E-Waste
849700026.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),,Unknown,Unknown,2016-01-09,In,,114.95484,0,10.335386721423683,computer,5,3,1,1,0.0,28.73871,28.73871,Review for E-Waste
849700027.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),,Unknown,Unknown,2016-01-09,In,,114.95484,0,10.335386721423683,computer,5,3,1,1,0.0,28.73871,28.73871,Review for E-Waste
849700028.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),,Unknown,Unknown,2016-01-09,In,,114.95484,0,10.335386721423683,computer,5,3,1,1,0.0,28.73871,28.73871,Review for E-Waste
849700029.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),,Unknown,Unknown,2016-01-09,In,,114.95484,0,10.335386721423683,computer,5,3,1,1,0.0,28.73871,28.73871,Review for E-Waste
849700030.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),,Unknown,Unknown,2016-01-09,In,,114.95484,0,10.335386721423683,computer,5,3,1,1,0.0,28.73871,28.73871,Review for E-Waste
849700031.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),,Unknown,Unknown,2016-01-09,In,,114.95484,0,10.335386721423683,computer,5,3,1,1,0.0,28.73871,28.73871,Review for E-Waste
849700032.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),,Unknown,Unknown,2016-01-09,In,,114.95484,0,10.335386721423683,computer,5,3,1,1,0.0,28.73871,28.73871,Review for E-Waste
849700033.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),,Unknown,Unknown,2016-01-09,In,,114.95484,0,10.335386721423683,computer,5,3,1,1,0.0,28.73871,28.73871,Review for E-Waste
849700034.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),,Unknown,Unknown,2016-01-09,In,,114.95484,0,10.335386721423683,computer,5,3,1,1,0.0,28.73871,28.73871,Review for E-Waste
849700035.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),,Unknown,Unknown,2016-01-09,In,,114.95484,0,10.335386721423683,computer,5,3,1,1,0.0,28.73871,28.73871,Review for E-Waste
849700036.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),,Unknown,Unknown,2016-01-09,In,,114.95484,0,10.335386721423683,computer,5,3,1,1,0.0,28.73871,28.73871,Review for E-Waste
849700037.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),,Unknown,Unknown,2016-01-09,In,,114.95484,0,10.335386721423683,computer,5,3,1,1,0.0,28.73871,28.73871,Review for E-Waste
849700038.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),,Unknown,Unknown,2016-01-09,In,,114.95484,0,10.335386721423683,computer,5,3,1,1,0.0,28.73871,28.73871,Review for E-Waste
849700039.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),,Unknown,Unknown,2016-01-09,In,,114.95484,0,10.335386721423683,computer,5,3,1,1,0.0,28.73871,28.73871,Review for E-Waste
849700040.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),,Unknown,Unknown,2016-01-09,In,,114.95484,0,10.335386721423683,computer,5,3,1,1,0.0,28.73871,28.73871,Review for E-Waste
849700041.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),,Unknown,Unknown,2016-01-09,In,,114.95484,0,10.335386721423683,computer,5,3,1,1,0.0,28.73871,28.73871,Review for E-Waste
849700042.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),,Unknown,Unknown,2016-01-09,In,,114.95484,0,10.335386721423683,computer,5,3,1,1,0.0,28.73871,28.73871,Review for E-Waste
849700043.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),,Unknown,Unknown,2016-01-09,In,,114.95484,0,10.335386721423683,computer,5,3,1,1,0.0,28.73871,28.73871,Review for E-Waste
849700044.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),,Unknown,Unknown,2016-01-09,In,,114.95484,0,10.335386721423683,computer,5,3,1,1,0.0,28.73871,28.73871,Review for E-Waste
849700045.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),,Unknown,Unknown,2016-01-09,In,,114.95484,0,10.335386721423683,computer,5,3,1,1,0.0,28.73871,28.73871,Review for E-Waste
849700046.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),,Unknown,Unknown,2016-01-09,In,,114.95484,0,10.335386721423683,computer,5,3,1,1,0.0,28.73871,28.73871,Review for E-Waste
849700047.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),,Unknown,Unknown,2016-01-09,In,,114.95484,0,10.335386721423683,computer,5,3,1,1,0.0,28.73871,28.73871,Review for E-Waste
849700048.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),,Unknown,Unknown,2016-01-09,In,,114.95484,0,10.335386721423683,computer,5,3,1,1,0.0,28.73871,28.73871,Review for E-Waste
854500001.0,"HP EliteDisplay E232 58,4cm 23"" Monitor",Baramki106/4,برامكي,دائرة الهندسة المدنية والبيئية,2016-01-16,Out,,125.83332,0,10.316221765913758,other,6,2,1,1,0.0,31.45833,31.45833,Review for E-Waste
854500002.0,"HP EliteDesk 705 G2 Microtower Business pc , ADM, Quad-Core A10-8750b,DDR3,8G, 500GB,HP Dedicated Graphic Card-vidia Geforce GT 7300 2GB, Including keyboard and Mouse",Aggad416,عقاد,دائرة الهندسة المدنية والبيئية,2016-01-16,Out,,453.98688,0,10.316221765913758,computer,5,3,1,1,0.0,113.49672,113.49672,Review for E-Waste
854300001.0,"HP EliteDesk 705 G2 Microtower Business pc , ADM, Quad-Core A10-8750b,DDR3,8G, 500GB,HP Dedicated Graphic Card-vidia Geforce GT 7300 2GB, Including keyboard and Mouse",SCI324,كلية العلوم,دائرة الكيمياء,2016-01-16,Out,,453.98688,0,10.316221765913758,computer,5,3,1,1,0.0,113.49672,113.49672,Review for E-Waste
850600001.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),Masri402,المصري,دائرة علم الحاسوب,2016-01-30,Out,,117.917712,0,10.277891854893909,computer,5,3,1,1,0.0,29.479428,29.479428,Review for E-Waste
850600002.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),Masri402,المصري,دائرة علم الحاسوب,2016-01-30,Out,,117.917712,0,10.277891854893909,computer,5,3,1,1,0.0,29.479428,29.479428,Review for E-Waste
850600003.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),Masri402,المصري,دائرة علم الحاسوب,2016-01-30,Out,,117.917712,0,10.277891854893909,computer,5,3,1,1,0.0,29.479428,29.479428,Review for E-Waste
850600004.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),Masri402,المصري,دائرة علم الحاسوب,2016-01-30,Out,,117.917712,0,10.277891854893909,computer,5,3,1,1,0.0,29.479428,29.479428,Review for E-Waste
850600005.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),Masri402,المصري,دائرة علم الحاسوب,2016-01-30,Out,,117.917712,0,10.277891854893909,computer,5,3,1,1,0.0,29.479428,29.479428,Review for E-Waste
850600006.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),Masri402,المصري,دائرة علم الحاسوب,2016-01-30,Out,,117.917712,0,10.277891854893909,computer,5,3,1,1,0.0,29.479428,29.479428,Review for E-Waste
850600007.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),Masri402,المصري,دائرة علم الحاسوب,2016-01-30,Out,,117.917712,0,10.277891854893909,computer,5,3,1,1,0.0,29.479428,29.479428,Review for E-Waste
850600008.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),Masri402,المصري,دائرة علم الحاسوب,2016-01-30,Out,,117.917712,0,10.277891854893909,computer,5,3,1,1,0.0,29.479428,29.479428,Review for E-Waste
850600009.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),Masri402,المصري,دائرة علم الحاسوب,2016-01-30,Out,,117.917712,0,10.277891854893909,computer,5,3,1,1,0.0,29.479428,29.479428,Review for E-Waste
850600010.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),Masri402,المصري,دائرة علم الحاسوب,2016-01-30,Out,,117.917712,0,10.277891854893909,computer,5,3,1,1,0.0,29.479428,29.479428,Review for E-Waste
850600011.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),Masri402,المصري,دائرة علم الحاسوب,2016-01-30,Out,,117.917712,0,10.277891854893909,computer,5,3,1,1,0.0,29.479428,29.479428,Review for E-Waste
850600012.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),Masri402,المصري,دائرة علم الحاسوب,2016-01-30,Out,,117.917712,0,10.277891854893909,computer,5,3,1,1,0.0,29.479428,29.479428,Review for E-Waste
850600013.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),Masri402,المصري,دائرة علم الحاسوب,2016-01-30,Out,,117.917712,0,10.277891854893909,computer,5,3,1,1,0.0,29.479428,29.479428,Review for E-Waste
850600014.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),Masri402,المصري,دائرة علم الحاسوب,2016-01-30,Out,,117.917712,0,10.277891854893909,computer,5,3,1,1,0.0,29.479428,29.479428,Review for E-Waste
850600015.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),Masri402,المصري,دائرة علم الحاسوب,2016-01-30,Out,,117.917712,0,10.277891854893909,computer,5,3,1,1,0.0,29.479428,29.479428,Review for E-Waste
850600016.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),Masri402,المصري,دائرة علم الحاسوب,2016-01-30,Out,,117.917712,0,10.277891854893909,computer,5,3,1,1,0.0,29.479428,29.479428,Review for E-Waste
850600017.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),Masri402,المصري,دائرة علم الحاسوب,2016-01-30,Out,,117.917712,0,10.277891854893909,computer,5,3,1,1,0.0,29.479428,29.479428,Review for E-Waste
850600018.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),Masri402,المصري,دائرة علم الحاسوب,2016-01-30,Out,,117.917712,0,10.277891854893909,computer,5,3,1,1,0.0,29.479428,29.479428,Review for E-Waste
850600019.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),Masri402,المصري,دائرة علم الحاسوب,2016-01-30,Out,,117.917712,0,10.277891854893909,computer,5,3,1,1,0.0,29.479428,29.479428,Review for E-Waste
850600020.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),Masri402,المصري,دائرة علم الحاسوب,2016-01-30,Out,,117.917712,0,10.277891854893909,computer,5,3,1,1,0.0,29.479428,29.479428,Review for E-Waste
850600021.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),Masri402,المصري,دائرة علم الحاسوب,2016-01-30,Out,,117.917712,0,10.277891854893909,computer,5,3,1,1,0.0,29.479428,29.479428,Review for E-Waste
850600022.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),Masri402,المصري,دائرة علم الحاسوب,2016-01-30,Out,,117.917712,0,10.277891854893909,computer,5,3,1,1,0.0,29.479428,29.479428,Review for E-Waste
850600023.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),Masri402,المصري,دائرة علم الحاسوب,2016-01-30,Out,,117.917712,0,10.277891854893909,computer,5,3,1,1,0.0,29.479428,29.479428,Review for E-Waste
850600024.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),Masri402,المصري,دائرة علم الحاسوب,2016-01-30,Out,,117.917712,0,10.277891854893909,computer,5,3,1,1,0.0,29.479428,29.479428,Review for E-Waste
850600025.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),Masri402,المصري,دائرة علم الحاسوب,2016-01-30,Out,,117.917712,0,10.277891854893909,computer,5,3,1,1,0.0,29.479428,29.479428,Review for E-Waste
850600026.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),Masri402,المصري,دائرة علم الحاسوب,2016-01-30,Out,,117.917712,0,10.277891854893909,computer,5,3,1,1,0.0,29.479428,29.479428,Review for E-Waste
850600027.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),Masri402,المصري,دائرة علم الحاسوب,2016-01-30,Out,,117.917712,0,10.277891854893909,computer,5,3,1,1,0.0,29.479428,29.479428,Review for E-Waste
850600028.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),Masri402,المصري,دائرة علم الحاسوب,2016-01-30,Out,,117.917712,0,10.277891854893909,computer,5,3,1,1,0.0,29.479428,29.479428,Review for E-Waste
856800001.0,HP 90W Docking Station,IOL365,نسيب شاهين,برنامج ماجستير الديمقراطية وحقوق الإنسان,2016-01-30,Out,,102.805,0,10.277891854893909,other,6,2,1,1,0.0,25.70125,25.70125,Review for E-Waste
856800002.0,"HP EliteBook 820 G1 Notebook, i7 8GB, 500 GB 7200 rpm SATA , 12.5"" including Case",IOL356,نسيب شاهين,برنامج ماجستير الديمقراطية وحقوق الإنسان,2016-01-30,Out,,949.9182,0,10.277891854893909,other,6,2,1,1,0.0,237.47955,237.47955,Review for E-Waste
850600029.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),Masri507,المصري,دائرة علم الحاسوب,2016-01-30,Out,,117.917712,0,10.277891854893909,computer,5,3,1,1,0.0,29.479428,29.479428,Review for E-Waste
850600030.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),Masri507,المصري,دائرة علم الحاسوب,2016-01-30,Out,,117.917712,0,10.277891854893909,computer,5,3,1,1,0.0,29.479428,29.479428,Review for E-Waste
850600031.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),Masri402,المصري,دائرة علم الحاسوب,2016-01-30,Out,,117.917712,0,10.277891854893909,computer,5,3,1,1,0.0,29.479428,29.479428,Review for E-Waste
850600032.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),Masri314,المصري,دائرة علم الحاسوب,2016-01-30,Out,,117.917712,0,10.277891854893909,computer,5,3,1,1,0.0,29.479428,29.479428,Review for E-Waste
850600033.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),Masri316,المصري,دائرة علم الحاسوب,2016-01-30,Out,,117.917712,0,10.277891854893909,computer,5,3,1,1,0.0,29.479428,29.479428,Review for E-Waste
850600034.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),Masri320,المصري,دائرة علم الحاسوب,2016-01-30,Out,,117.917712,0,10.277891854893909,computer,5,3,1,1,0.0,29.479428,29.479428,Review for E-Waste
850600035.0,PCHP Prvilion 23cw 58.4 cm (23”) IPS LED Monitor (J7Y74AS),WKS205,مشاغل الهندسة,دائرة علم الحاسوب,2016-01-30,Out,,117.917712,0,10.277891854893909,computer,5,3,1,1,0.0,29.479428,29.479428,Review for E-Waste
